index,IR,BPM,AvgBPM,EMG,state
354,89562,68.18,58,976,FATIG
355,89565,68.18,58,977,FATIG
356,89533,68.18,58,978,FATIG
357,89527,68.18,58,975,FATIG
358,89509,68.18,58,977,FATIG
359,89491,68.18,58,976,FATIG
360,89490,68.18,58,978,FATIG
361,89487,68.18,58,976,FATIG
362,89483,68.18,58,976,FATIG
363,89485,68.18,58,976,FATIG
364,89471,68.18,58,976,FATIG
365,89472,68.18,58,976,FATIG
366,89466,68.18,58,977,FATIG
367,89464,68.18,58,979,FATIG
368,89475,68.18,58,976,FATIG
369,89472,68.18,58,976,FATIG
370,89475,68.18,58,977,FATIG
371,89480,68.18,58,977,FATIG
372,89491,68.18,58,977,FATIG
373,89503,68.18,58,977,FATIG
374,89494,68.18,58,977,FATIG
375,89491,68.18,58,976,FATIG
376,89506,68.18,58,977,FATIG
377,89504,68.18,58,976,FATIG
378,89514,68.18,58,976,FATIG
379,89516,68.18,58,976,FATIG
380,89526,68.18,58,976,FATIG
381,89523,68.18,58,977,FATIG
382,89532,68.18,58,979,FATIG
383,89536,68.18,58,983,FATIG
384,89536,68.18,58,976,FATIG
385,89543,68.18,58,979,FATIG
386,89543,68.18,58,976,FATIG
387,89550,42.31,53,981,FATIG
388,89567,42.31,53,976,FATIG
389,89562,42.31,53,977,FATIG
390,89582,42.31,53,978,FATIG
391,89579,42.31,53,979,FATIG
392,89587,42.31,53,977,FATIG
393,89585,42.31,53,975,FATIG
394,89589,42.31,53,976,FATIG
395,89566,42.31,53,976,FATIG
396,89560,42.31,53,976,FATIG
397,89558,42.31,53,979,FATIG
398,89557,42.31,53,977,FATIG
399,89549,42.31,53,977,FATIG
400,89550,42.31,53,976,FATIG
401,89525,42.31,53,979,FATIG
402,89525,42.31,53,977,FATIG
403,89522,42.31,53,978,FATIG
404,89518,42.31,53,977,FATIG
405,89512,42.31,53,977,FATIG
406,89516,42.31,53,977,FATIG
407,89516,42.31,53,978,FATIG
408,89514,42.31,53,976,FATIG
409,89508,42.31,53,977,FATIG
410,89507,42.31,53,977,FATIG
411,89500,42.31,53,978,FATIG
412,89502,42.31,53,979,FATIG
413,89500,42.31,53,979,FATIG
414,89502,42.31,53,981,FATIG
415,89499,42.31,53,977,FATIG
416,89500,42.31,53,977,FATIG
417,89501,42.31,53,978,FATIG
418,89491,42.31,53,976,FATIG
419,89491,42.31,53,977,FATIG
420,89490,42.31,53,977,FATIG
421,89499,42.31,53,979,FATIG
422,89496,42.31,53,978,FATIG
423,89504,42.31,53,977,FATIG
424,89502,42.31,53,978,FATIG
425,89505,42.31,53,978,FATIG
426,89509,42.31,53,978,FATIG
427,89519,42.31,53,976,FATIG
428,89511,42.31,53,977,FATIG
429,89530,42.31,53,977,FATIG
430,89522,42.31,53,978,FATIG
431,89530,42.31,53,972,FATIG
432,89534,42.31,53,973,FATIG
433,89535,42.31,53,982,FATIG
434,89528,42.31,53,982,FATIG
435,89517,42.31,53,976,FATIG
436,89500,42.31,53,978,FATIG
437,89502,42.31,53,978,FATIG
438,89484,58.88,48,979,FATIG
439,89472,58.88,48,977,FATIG
440,89471,58.88,48,978,FATIG
441,89466,58.88,48,978,FATIG
442,89466,58.88,48,979,FATIG
443,89460,58.88,48,979,FATIG
444,89460,58.88,48,976,FATIG
445,89465,58.88,48,977,FATIG
446,89465,58.88,48,978,FATIG
447,89477,58.88,48,978,FATIG
448,89474,58.88,48,980,FATIG
449,89471,58.88,48,976,FATIG
450,89473,58.88,48,977,FATIG
451,89470,58.88,48,977,FATIG
452,89478,58.88,48,977,FATIG
453,89467,58.88,48,978,FATIG
454,89492,58.88,48,977,FATIG
455,89489,58.88,48,977,FATIG
456,89490,58.88,48,976,FATIG
457,89485,58.88,48,976,FATIG
458,89497,58.88,48,976,FATIG
459,89493,58.88,48,977,FATIG
460,89501,58.88,48,976,FATIG
461,89504,58.88,48,976,FATIG
462,89509,58.88,48,976,FATIG
463,89527,58.88,48,977,FATIG
464,89524,58.88,48,976,FATIG
465,89520,58.88,48,978,FATIG
466,89507,58.88,48,976,FATIG
467,89522,103.45,67,976,FATIG
468,89522,103.45,67,976,FATIG
469,89518,103.45,67,976,FATIG
470,89528,103.45,67,977,FATIG
471,89528,103.45,67,976,FATIG
472,89530,103.45,67,976,FATIG
473,89515,103.45,67,976,FATIG
474,89501,103.45,67,978,FATIG
475,89487,103.45,67,976,FATIG
476,89476,103.45,67,979,FATIG
477,89470,103.45,67,976,FATIG
478,89455,103.45,67,977,FATIG
479,89452,103.45,67,976,FATIG
480,89450,103.45,67,976,FATIG
481,89451,103.45,67,977,FATIG
482,89448,103.45,67,977,FATIG
483,89448,103.45,67,976,FATIG
484,89448,103.45,67,976,FATIG
485,89454,103.45,67,977,FATIG
486,89453,103.45,67,976,FATIG
487,89455,103.45,67,976,FATIG
488,89466,103.45,67,976,FATIG
489,89472,103.45,67,976,FATIG
490,89471,103.45,67,977,FATIG
491,89474,103.45,67,977,FATIG
492,89478,103.45,67,976,FATIG
493,89484,103.45,67,979,FATIG
494,89488,103.45,67,981,FATIG
495,89481,103.45,67,979,FATIG
496,89490,103.45,67,977,FATIG
497,89499,103.45,67,979,FATIG
498,89511,103.45,67,979,FATIG
499,89518,103.45,67,977,FATIG
500,89522,103.45,67,978,FATIG
501,89528,103.45,67,976,FATIG
502,89536,103.45,67,977,FATIG
503,89535,83.45,71,976,FATIG
504,89546,83.45,71,977,FATIG
505,89544,83.45,71,980,FATIG
506,89543,83.45,71,983,FATIG
507,89544,83.45,71,976,FATIG
508,89562,83.45,71,976,FATIG
509,89559,83.45,71,976,FATIG
510,89573,83.45,71,980,FATIG
511,89574,83.45,71,973,FATIG
512,89568,83.45,71,976,FATIG
513,89559,83.45,71,978,FATIG
514,89548,83.45,71,978,FATIG
515,89533,83.45,71,976,FATIG
516,89524,83.45,71,976,FATIG
517,89511,83.45,71,976,FATIG
518,89507,83.45,71,977,FATIG
519,89497,83.45,71,983,FATIG
520,89488,83.45,71,980,FATIG
521,89474,83.45,71,979,FATIG
522,89467,83.45,71,978,FATIG
523,89464,83.45,71,979,FATIG
524,89464,83.45,71,977,FATIG
525,89466,83.45,71,977,FATIG
526,89468,83.45,71,976,FATIG
527,89472,83.45,71,977,FATIG
528,89475,83.45,71,978,FATIG
529,89470,83.45,71,978,FATIG
530,89479,83.45,71,976,FATIG
531,89466,83.45,71,979,FATIG
532,89472,83.45,71,976,FATIG
533,89484,83.45,71,977,FATIG
534,89474,83.45,71,978,FATIG
535,89482,83.45,71,978,FATIG
536,89492,83.45,71,977,FATIG
537,89510,83.45,71,978,FATIG
538,89496,83.45,71,978,FATIG
539,89504,83.45,71,976,FATIG
540,89508,83.45,71,979,FATIG
541,89521,83.45,71,978,FATIG
542,89525,83.45,71,977,FATIG
543,89527,83.45,71,976,FATIG
544,89524,83.45,71,976,FATIG
545,89534,83.45,71,977,FATIG
546,89538,83.45,71,978,FATIG
547,89541,83.45,71,977,FATIG
548,89540,66.74,77,977,FATIG
549,89543,66.74,77,977,FATIG
550,89541,66.74,77,977,FATIG
551,89544,66.74,77,977,FATIG
552,89555,66.74,77,976,FATIG
553,89544,66.74,77,981,FATIG
554,89550,66.74,77,976,FATIG
555,89538,66.74,77,979,FATIG
556,89522,66.74,77,979,FATIG
557,89520,66.74,77,976,FATIG
558,89496,66.74,77,979,FATIG
559,89485,66.74,77,978,FATIG
560,89472,66.74,77,979,FATIG
561,89475,66.74,77,979,FATIG
562,89474,66.74,77,978,FATIG
563,89460,66.74,77,980,FATIG
564,89461,66.74,77,978,FATIG
565,89457,66.74,77,977,FATIG
566,89452,66.74,77,977,FATIG
567,89459,66.74,77,976,FATIG
568,89457,66.74,77,976,FATIG
569,89441,66.74,77,978,FATIG
570,89449,66.74,77,976,FATIG
571,89433,66.74,77,977,FATIG
572,89439,66.74,77,979,FATIG
573,89432,66.74,77,978,FATIG
574,89434,66.74,77,979,FATIG
575,89424,66.74,77,978,FATIG
576,89421,66.74,77,979,FATIG
577,89421,66.74,77,977,FATIG
578,89404,66.74,77,977,FATIG
579,89410,66.74,77,977,FATIG
580,89407,66.74,77,978,FATIG
581,89409,66.74,77,980,FATIG
582,89413,66.74,77,979,FATIG
583,89408,66.74,77,980,FATIG
584,89395,66.74,77,976,FATIG
585,89404,66.74,77,980,FATIG
586,89414,66.74,77,976,FATIG
587,89419,66.74,77,981,FATIG
588,89409,66.74,77,976,FATIG
589,89413,66.74,77,979,FATIG
590,89417,66.74,77,981,FATIG
591,89429,66.74,77,976,FATIG
592,89433,66.74,77,979,FATIG
593,89442,66.74,77,978,FATIG
594,89449,66.74,77,977,FATIG
595,89442,66.74,77,961,FATIG
596,89449,66.74,77,977,FATIG
597,89435,66.74,77,978,FATIG
598,89431,66.74,77,978,FATIG
599,89426,66.74,77,977,FATIG
600,89413,66.74,77,979,FATIG
601,89408,66.74,77,977,FATIG
602,89403,66.74,77,978,FATIG
603,89401,66.74,77,978,FATIG
604,89402,66.74,77,981,FATIG
605,89393,66.74,77,979,FATIG
606,89400,66.74,77,979,FATIG
607,89404,66.74,77,979,FATIG
608,89412,66.74,77,977,FATIG
609,89412,66.74,77,980,FATIG
610,89403,66.74,77,979,FATIG
611,89398,66.74,77,978,FATIG
612,89398,66.74,77,979,FATIG
613,89378,66.74,77,976,FATIG
614,89381,66.74,77,979,FATIG
615,89383,66.74,77,977,FATIG
616,89375,66.74,77,975,FATIG
617,89387,66.74,77,980,FATIG
618,89388,66.74,77,981,FATIG
619,89389,66.74,77,979,FATIG
620,89400,66.74,77,979,FATIG
621,89414,66.74,77,976,FATIG
622,89427,66.74,77,977,FATIG
623,89436,66.74,77,976,FATIG
624,89437,66.74,77,977,FATIG
625,89439,66.74,77,978,FATIG
626,89460,66.74,77,978,FATIG
627,89479,66.74,77,980,FATIG
628,89488,66.74,77,979,FATIG
629,89501,66.74,77,981,FATIG
630,89499,66.74,77,979,FATIG
631,89507,36.17,72,979,FATIG
632,89520,36.17,72,978,FATIG
633,89518,36.17,72,981,FATIG
634,89507,36.17,72,978,FATIG
635,89512,36.17,72,979,FATIG
636,89511,36.17,72,976,FATIG
637,89498,36.17,72,979,FATIG
638,89487,36.17,72,977,FATIG
639,89483,36.17,72,978,FATIG
640,89457,36.17,72,980,FATIG
641,89459,36.17,72,980,FATIG
642,89439,36.17,72,972,FATIG
643,89435,36.17,72,977,FATIG
644,89424,36.17,72,969,FATIG
645,89440,36.17,72,978,FATIG
646,89423,36.17,72,977,FATIG
647,89426,36.17,72,978,FATIG
648,89431,36.17,72,979,FATIG
649,89433,36.17,72,978,FATIG
650,89433,36.17,72,982,FATIG
651,89441,36.17,72,978,FATIG
652,89425,36.17,72,976,FATIG
653,89434,36.17,72,976,FATIG
654,89433,36.17,72,976,FATIG
655,89444,36.17,72,979,FATIG
656,89451,36.17,72,978,FATIG
657,89440,36.17,72,976,FATIG
658,89447,36.17,72,979,FATIG
659,89456,36.17,72,978,FATIG
660,89456,36.17,72,978,FATIG
661,89470,36.17,72,977,FATIG
662,89476,36.17,72,982,FATIG
663,89465,36.17,72,978,FATIG
664,89491,36.17,72,978,FATIG
665,89487,36.17,72,979,FATIG
666,89494,36.17,72,978,FATIG
667,89493,36.17,72,979,FATIG
668,89489,81.19,66,979,FATIG
669,89490,81.19,66,982,FATIG
670,89484,81.19,66,977,FATIG
671,89471,81.19,66,979,FATIG
672,89478,81.19,66,981,FATIG
673,89483,81.19,66,981,FATIG
674,89482,81.19,66,980,FATIG
675,89477,81.19,66,979,FATIG
676,89466,81.19,66,978,FATIG
677,89456,81.19,66,985,FATIG
678,89454,81.19,66,978,FATIG
679,89438,81.19,66,977,FATIG
680,89434,81.19,66,980,FATIG
681,89419,81.19,66,980,FATIG
682,89418,81.19,66,977,FATIG
683,89406,81.19,66,976,FATIG
684,89400,81.19,66,977,FATIG
685,89407,81.19,66,981,FATIG
686,89399,81.19,66,977,FATIG
687,89378,81.19,66,976,FATIG
688,89388,81.19,66,981,FATIG
689,89385,81.19,66,978,FATIG
690,89390,81.19,66,976,FATIG
691,89390,81.19,66,979,FATIG
692,89384,81.19,66,978,FATIG
693,89388,81.19,66,982,FATIG
694,89386,81.19,66,977,FATIG
695,89384,81.19,66,980,FATIG
696,89374,81.19,66,978,FATIG
697,89390,81.19,66,976,FATIG
698,89381,81.19,66,978,FATIG
699,89382,81.19,66,976,FATIG
700,89387,81.19,66,980,FATIG
701,89407,81.19,66,977,FATIG
702,89404,81.19,66,979,FATIG
703,89406,81.19,66,977,FATIG
704,89427,81.19,66,977,FATIG
705,89431,81.19,66,977,FATIG
706,89430,81.19,66,980,FATIG
707,89446,81.19,66,978,FATIG
708,89443,81.19,66,980,FATIG
709,89449,81.19,66,979,FATIG
710,89456,81.19,66,977,FATIG
711,89462,81.19,66,979,FATIG
712,89457,81.19,66,981,FATIG
713,89450,81.19,66,979,FATIG
714,89447,65.29,62,978,FATIG
715,89440,65.29,62,981,FATIG
716,89421,65.29,62,978,FATIG
717,89417,65.29,62,979,FATIG
718,89396,65.29,62,979,FATIG
719,89402,65.29,62,979,FATIG
720,89410,65.29,62,981,FATIG
721,89404,65.29,62,976,FATIG
722,89405,65.29,62,983,FATIG
723,89406,65.29,62,967,FATIG
724,89408,65.29,62,978,FATIG
725,89409,65.29,62,979,FATIG
726,89415,65.29,62,977,FATIG
727,89414,65.29,62,977,FATIG
728,89426,65.29,62,982,FATIG
729,89435,65.29,62,983,FATIG
730,89439,65.29,62,978,FATIG
731,89436,65.29,62,981,FATIG
732,89441,65.29,62,980,FATIG
733,89433,65.29,62,978,FATIG
734,89436,65.29,62,979,FATIG
735,89437,65.29,62,983,FATIG
736,89436,65.29,62,979,FATIG
737,89436,65.29,62,987,FATIG
738,89442,125.00,76,979,FATIG
739,89443,125.00,76,981,FATIG
740,89453,125.00,76,982,FATIG
741,89446,125.00,76,979,FATIG
742,89446,125.00,76,980,FATIG
743,89447,125.00,76,979,FATIG
744,89450,125.00,76,980,FATIG
745,89441,125.00,76,979,FATIG
746,89441,125.00,76,979,FATIG
747,89442,125.00,76,980,FATIG
748,89442,125.00,76,979,FATIG
749,89450,125.00,76,978,FATIG
750,89448,125.00,76,979,FATIG
751,89438,125.00,76,981,FATIG
752,89432,125.00,76,977,FATIG
753,89427,125.00,76,979,FATIG
754,89411,125.00,76,982,FATIG
755,89390,125.00,76,978,FATIG
756,89384,125.00,76,978,FATIG
757,89365,125.00,76,981,FATIG
758,89361,125.00,76,979,FATIG
759,89378,125.00,76,983,FATIG
760,89363,125.00,76,978,FATIG
761,89359,125.00,76,981,FATIG
762,89362,125.00,76,981,FATIG
763,89373,125.00,76,979,FATIG
764,89374,125.00,76,980,FATIG
765,89373,125.00,76,979,FATIG
766,89390,125.00,76,977,FATIG
767,89389,125.00,76,977,FATIG
768,89380,125.00,76,977,FATIG
769,89392,125.00,76,982,FATIG
770,89396,125.00,76,997,FATIG
771,89392,125.00,76,981,FATIG
772,89397,125.00,76,979,FATIG
773,89399,125.00,76,982,FATIG
774,89403,125.00,76,985,FATIG
775,89414,125.00,76,979,FATIG
776,89428,125.00,76,978,FATIG
777,89438,125.00,76,982,FATIG
778,89443,125.00,76,979,FATIG
779,89449,125.00,76,982,FATIG
780,89455,125.00,76,981,FATIG
781,89467,125.00,76,979,FATIG
782,89473,125.00,76,981,FATIG
783,89473,66.74,84,979,FATIG
784,89493,66.74,84,979,FATIG
785,89500,66.74,84,983,FATIG
786,89508,66.74,84,979,FATIG
787,89504,66.74,84,981,FATIG
788,89518,66.74,84,978,FATIG
789,89502,66.74,84,982,FATIG
790,89503,66.74,84,981,FATIG
791,89489,66.74,84,980,FATIG
792,89486,66.74,84,982,FATIG
793,89467,66.74,84,978,FATIG
794,89456,66.74,84,983,FATIG
795,89439,66.74,84,981,FATIG
796,89429,66.74,84,983,FATIG
797,89415,66.74,84,982,FATIG
798,89400,66.74,84,979,FATIG
799,89383,66.74,84,983,FATIG
800,89386,66.74,84,979,FATIG
801,89382,66.74,84,992,FATIG
802,89390,66.74,84,969,FATIG
803,89390,66.74,84,981,FATIG
804,89394,66.74,84,978,FATIG
805,89396,66.74,84,981,FATIG
806,89384,66.74,84,981,FATIG
807,89380,66.74,84,981,FATIG
808,89388,66.74,84,978,FATIG
809,89378,66.74,84,983,FATIG
810,89381,66.74,84,985,FATIG
811,89393,66.74,84,982,FATIG
812,89392,66.74,84,982,FATIG
813,89401,66.74,84,985,FATIG
814,89407,66.74,84,981,FATIG
815,89407,66.74,84,981,FATIG
816,89420,66.74,84,981,FATIG
817,89424,66.74,84,982,FATIG
818,89425,66.74,84,982,FATIG
819,89426,66.74,84,983,FATIG
820,89434,66.74,84,971,FATIG
821,89446,66.74,84,983,FATIG
822,89443,66.74,84,977,FATIG
823,89438,66.74,84,982,FATIG
824,89447,66.74,84,982,FATIG
825,89449,66.74,84,983,FATIG
826,89445,66.74,84,981,FATIG
827,89451,68.26,81,981,FATIG
828,89451,68.26,81,985,FATIG
829,89443,68.26,81,979,FATIG
830,89435,68.26,81,980,FATIG
831,89427,68.26,81,981,FATIG
832,89417,68.26,81,978,FATIG
833,89400,68.26,81,979,FATIG
834,89389,68.26,81,980,FATIG
835,89383,68.26,81,982,FATIG
836,89366,68.26,81,983,FATIG
837,89361,68.26,81,954,FATIG
838,89363,68.26,81,982,FATIG
839,89349,68.26,81,986,FATIG
840,89365,68.26,81,989,FATIG
841,89365,68.26,81,982,FATIG
842,89369,68.26,81,982,FATIG
843,89367,68.26,81,981,FATIG
844,89373,68.26,81,985,FATIG
845,89364,68.26,81,978,FATIG
846,89364,68.26,81,979,FATIG
847,89362,68.26,81,982,FATIG
848,89361,68.26,81,983,FATIG
849,89357,68.26,81,986,FATIG
850,89363,68.26,81,982,FATIG
851,89362,68.26,81,981,FATIG
852,89364,68.26,81,983,FATIG
853,89359,68.26,81,979,FATIG
854,89359,68.26,81,982,FATIG
855,89352,68.26,81,976,FATIG
856,89349,68.26,81,979,FATIG
857,89348,68.26,81,983,FATIG
858,89345,68.26,81,983,FATIG
859,89355,68.26,81,982,FATIG
860,89361,68.26,81,979,FATIG
861,89355,68.26,81,981,FATIG
862,89362,68.26,81,981,FATIG
863,89360,68.26,81,981,FATIG
864,89354,68.26,81,978,FATIG
865,89366,68.26,81,979,FATIG
866,89369,68.26,81,981,FATIG
867,89357,68.26,81,983,FATIG
868,89348,68.26,81,979,FATIG
869,89333,68.26,81,982,FATIG
870,89324,68.26,81,980,FATIG
871,89319,68.26,81,979,FATIG
872,89303,68.26,81,981,FATIG
873,89303,68.26,81,983,FATIG
874,89300,68.26,81,983,FATIG
875,89306,68.26,81,983,FATIG
876,89311,68.26,81,982,FATIG
877,89310,68.26,81,981,FATIG
878,89313,68.26,81,981,FATIG
879,89324,68.26,81,989,FATIG
880,89329,68.26,81,981,FATIG
881,89335,68.26,81,976,FATIG
882,89346,68.26,81,977,FATIG
883,89347,68.26,81,993,FATIG
884,89345,68.26,81,981,FATIG
885,89357,68.26,81,981,FATIG
886,89356,68.26,81,981,FATIG
887,89353,68.26,81,986,FATIG
888,89367,68.26,81,982,FATIG
889,89383,68.26,81,981,FATIG
890,89387,68.26,81,981,FATIG
891,89382,68.26,81,982,FATIG
892,89400,68.26,81,982,FATIG
893,89401,68.26,81,985,FATIG
894,89399,44.81,75,978,FATIG
895,89410,44.81,75,982,FATIG
896,89417,44.81,75,976,FATIG
897,89430,44.81,75,979,FATIG
898,89427,44.81,75,979,FATIG
899,89430,44.81,75,979,FATIG
900,89444,44.81,75,982,FATIG
901,89445,44.81,75,980,FATIG
902,89444,44.81,75,982,FATIG
903,89444,44.81,75,978,FATIG
904,89433,44.81,75,983,FATIG
905,89436,44.81,75,995,FATIG
906,89420,44.81,75,976,FATIG
907,89404,44.81,75,981,FATIG
908,89396,44.81,75,976,FATIG
909,89380,44.81,75,944,FATIG
910,89368,44.81,75,979,FATIG
911,89343,44.81,75,983,FATIG
912,89338,44.81,75,979,FATIG
913,89320,44.81,75,977,FATIG
914,89325,44.81,75,981,FATIG
915,89325,44.81,75,986,FATIG
916,89328,44.81,75,981,FATIG
917,89334,44.81,75,980,FATIG
918,89333,44.81,75,985,FATIG
919,89336,44.81,75,983,FATIG
920,89332,44.81,75,981,FATIG
921,89335,44.81,75,982,FATIG
922,89331,44.81,75,980,FATIG
923,89332,44.81,75,985,FATIG
924,89341,44.81,75,981,FATIG
925,89352,44.81,75,979,FATIG
926,89346,44.81,75,975,FATIG
927,89351,44.81,75,983,FATIG
928,89363,44.81,75,985,FATIG
929,89371,44.81,75,981,FATIG
930,89373,44.81,75,986,FATIG
931,89390,44.81,75,979,FATIG
932,89382,44.81,75,980,FATIG
933,89401,44.81,75,979,FATIG
934,89395,44.81,75,979,FATIG
935,89403,44.81,75,980,FATIG
936,89408,44.81,75,983,FATIG
937,89417,44.81,75,981,FATIG
938,89428,44.81,75,981,FATIG
939,89416,66.74,61,976,FATIG
940,89424,66.74,61,960,FATIG
941,89430,66.74,61,982,FATIG
942,89441,66.74,61,978,FATIG
943,89419,66.74,61,980,FATIG
944,89425,66.74,61,971,FATIG
945,89409,66.74,61,984,FATIG
946,89406,66.74,61,978,FATIG
947,89380,66.74,61,979,FATIG
948,89383,66.74,61,976,FATIG
949,89360,66.74,61,977,FATIG
950,89368,66.74,61,982,FATIG
951,89366,66.74,61,980,FATIG
952,89362,66.74,61,976,FATIG
953,89368,66.74,61,965,FATIG
954,89367,66.74,61,986,FATIG
955,89372,66.74,61,980,FATIG
956,89388,66.74,61,976,FATIG
957,89388,66.74,61,990,FATIG
958,89385,66.74,61,982,FATIG
959,89385,66.74,61,985,FATIG
960,89373,66.74,61,1058,FATIG
961,89379,66.74,61,981,FATIG
962,89382,66.74,61,983,FATIG
963,89386,66.74,61,986,FATIG
964,89386,66.74,61,985,FATIG
965,89386,66.74,61,983,FATIG
966,89379,66.74,61,985,FATIG
967,89377,66.74,61,981,FATIG
968,89377,66.74,61,982,FATIG
969,89381,66.74,61,985,FATIG
970,89369,66.74,61,965,FATIG
971,89377,66.74,61,980,FATIG
972,89381,66.74,61,982,FATIG
973,89385,66.74,61,983,FATIG
974,89391,66.74,61,994,FATIG
975,89380,66.74,61,982,FATIG
976,89381,66.74,61,985,FATIG
977,89374,66.74,61,982,FATIG
978,89383,66.74,61,987,FATIG
979,89377,66.74,61,983,FATIG
980,89375,66.74,61,989,FATIG
981,89383,66.74,61,981,FATIG
982,89381,66.74,61,985,FATIG
983,89367,66.74,61,983,FATIG
984,89359,66.74,61,981,FATIG
985,89340,66.74,61,981,FATIG
986,89325,66.74,61,986,FATIG
987,89325,66.74,61,986,FATIG
988,89317,66.74,61,981,FATIG
989,89302,66.74,61,986,FATIG
990,89309,66.74,61,982,FATIG
991,89297,66.74,61,983,FATIG
992,89300,66.74,61,979,FATIG
993,89310,66.74,61,983,FATIG
994,89304,66.74,61,981,FATIG
995,89303,66.74,61,912,FATIG
996,89310,66.74,61,982,FATIG
997,89313,66.74,61,976,FATIG
998,89313,66.74,61,976,FATIG
999,89323,66.74,61,976,FATIG
1000,89326,66.74,61,976,FATIG
1001,89326,66.74,61,977,FATIG
1002,89330,66.74,61,1041,FATIG
1003,89331,66.74,61,976,FATIG
1004,89333,66.74,61,978,FATIG
1005,89339,66.74,61,958,FATIG
1006,89335,66.74,61,984,FATIG
1007,89335,66.74,61,979,FATIG
1008,89342,66.74,61,979,FATIG
1009,89353,66.74,61,979,FATIG
1010,89358,66.74,61,978,FATIG
1011,89361,66.74,61,979,FATIG
1012,89362,66.74,61,976,FATIG
1013,89361,66.74,61,979,FATIG
1014,89362,66.74,61,982,FATIG
1015,89370,66.74,61,983,FATIG
1016,89369,38.99,54,976,FATIG
1017,89360,38.99,54,977,FATIG
1018,89374,38.99,54,983,FATIG
1019,89367,38.99,54,982,FATIG
1020,89358,38.99,54,976,FATIG
1021,89340,38.99,54,982,FATIG
1022,89315,38.99,54,994,FATIG
1023,89295,38.99,54,986,FATIG
1024,89286,38.99,54,982,FATIG
1025,89273,38.99,54,979,FATIG
1026,89262,38.99,54,979,FATIG
1027,89259,38.99,54,982,FATIG
1028,89255,38.99,54,982,FATIG
1029,89261,38.99,54,985,FATIG
1030,89231,38.99,54,990,FATIG
1031,89242,38.99,54,983,FATIG
1032,89246,38.99,54,983,FATIG
1033,89254,38.99,54,978,FATIG
1034,89251,38.99,54,985,FATIG
1035,89259,38.99,54,982,FATIG
1036,89269,38.99,54,982,FATIG
1037,89275,38.99,54,1006,FATIG
1038,89273,38.99,54,983,FATIG
1039,89280,38.99,54,977,FATIG
1040,89290,38.99,54,986,FATIG
1041,89299,38.99,54,979,FATIG
1042,89299,38.99,54,983,FATIG
1043,89304,38.99,54,982,FATIG
1044,89313,38.99,54,986,FATIG
1045,89318,38.99,54,979,FATIG
1046,89327,38.99,54,978,FATIG
1047,89342,38.99,54,987,FATIG
1048,89347,38.99,54,978,FATIG
1049,89356,38.99,54,976,FATIG
1050,89358,38.99,54,977,FATIG
1051,89368,38.99,54,980,FATIG
1052,89370,83.45,57,1005,FATIG
1053,89381,83.45,57,976,FATIG
1054,89390,83.45,57,980,FATIG
1055,89388,83.45,57,978,FATIG
1056,89392,83.45,57,985,FATIG
1057,89390,83.45,57,977,FATIG
1058,89388,83.45,57,985,FATIG
1059,89364,83.45,57,978,FATIG
1060,89355,83.45,57,980,FATIG
1061,89342,83.45,57,979,FATIG
1062,89345,83.45,57,976,FATIG
1063,89338,83.45,57,976,FATIG
1064,89319,83.45,57,976,FATIG
1065,89319,83.45,57,977,FATIG
1066,89320,83.45,57,977,FATIG
1067,89310,83.45,57,976,FATIG
1068,89306,83.45,57,978,FATIG
1069,89316,83.45,57,986,FATIG
1070,89311,83.45,57,981,FATIG
1071,89317,83.45,57,978,FATIG
1072,89315,83.45,57,975,FATIG
1073,89326,83.45,57,982,FATIG
1074,89321,83.45,57,976,FATIG
1075,89321,83.45,57,979,FATIG
1076,89322,83.45,57,977,FATIG
1077,89315,83.45,57,979,FATIG
1078,89314,83.45,57,977,FATIG
1079,89322,83.45,57,976,FATIG
1080,89315,83.45,57,976,FATIG
1081,89311,83.45,57,983,FATIG
1082,89321,83.45,57,975,FATIG
1083,89323,83.45,57,976,FATIG
1084,89329,83.45,57,985,FATIG
1085,89330,83.45,57,983,FATIG
1086,89332,83.45,57,976,FATIG
1087,89328,83.45,57,979,FATIG
1088,89344,83.45,57,977,FATIG
1089,89342,83.45,57,989,FATIG
1090,89353,83.45,57,985,FATIG
1091,89364,83.45,57,980,FATIG
1092,89370,83.45,57,980,FATIG
1093,89375,83.45,57,978,FATIG
1094,89373,71.43,64,978,FATIG
1095,89378,71.43,64,983,FATIG
1096,89380,71.43,64,978,FATIG
1097,89377,71.43,64,983,FATIG
1098,89363,71.43,64,983,FATIG
1099,89358,71.43,64,982,FATIG
1100,89340,71.43,64,991,FATIG
1101,89326,71.43,64,982,FATIG
1102,89320,71.43,64,980,FATIG
1103,89314,71.43,64,977,FATIG
1104,89304,71.43,64,977,FATIG
1105,89297,71.43,64,981,FATIG
1106,89298,71.43,64,977,FATIG
1107,89289,71.43,64,980,FATIG
1108,89304,71.43,64,979,FATIG
1109,89312,71.43,64,978,FATIG
1110,89316,71.43,64,977,FATIG
1111,89327,71.43,64,979,FATIG
1112,89326,71.43,64,977,FATIG
1113,89321,71.43,64,981,FATIG
1114,89326,71.43,64,977,FATIG
1115,89331,71.43,64,981,FATIG
1116,89327,71.43,64,963,FATIG
1117,89341,71.43,64,976,FATIG
1118,89349,71.43,64,977,FATIG
1119,89350,71.43,64,976,FATIG
1120,89350,71.43,64,976,FATIG
1121,89356,71.43,64,977,FATIG
1122,89355,71.43,64,976,FATIG
